id,orderId,orderItemId,presetId,pageCount,sheetCount,nup,rotation,utilization,layoutJson,jdfPath,pdfPath,status,error,createdAt,imagePdfPath
cmo6y81rz000f3ivbtnhny5mz,cmo6te0hp001pxm9ixbtxykq6,cmo6te0hp001qxm9ijs7uzja5,cmo6xo59w001xe86xu6tbphr9,46,1,640,0,0.6335,"{""nup"": 640, ""cols"": 20, ""echo"": {""bleed"": 3, ""gutter"": 3, ""margin"": {""top"": 5, ""left"": 5, ""right"": 5, ""bottom"": 5}, ""bindingType"": ""flat"", ""productWidth"": 7, ""productHeight"": 5.5}, ""rows"": 32, ""sheets"": [{""placements"": [{""x"": 6.5, ""y"": 10.5, ""pages"": [1], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 22.5, ""y"": 10.5, ""pages"": [2], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 38.5, ""y"": 10.5, ""pages"": [3], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 54.5, ""y"": 10.5, ""pages"": [4], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 70.5, ""y"": 10.5, ""pages"": [5], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 86.5, ""y"": 10.5, ""pages"": [6], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 102.5, ""y"": 10.5, ""pages"": [7], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 118.5, ""y"": 10.5, ""pages"": [8], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 134.5, ""y"": 10.5, ""pages"": [9], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 150.5, ""y"": 10.5, ""pages"": [10], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 166.5, ""y"": 10.5, ""pages"": [11], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 182.5, ""y"": 10.5, ""pages"": [12], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 198.5, ""y"": 10.5, ""pages"": [13], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 214.5, ""y"": 10.5, ""pages"": [14], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 230.5, ""y"": 10.5, ""pages"": [15], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 246.5, ""y"": 10.5, ""pages"": [16], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 262.5, ""y"": 10.5, ""pages"": [17], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 278.5, ""y"": 10.5, ""pages"": [18], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 294.5, ""y"": 10.5, ""pages"": [19], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 310.5, ""y"": 10.5, ""pages"": [20], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 6.5, ""y"": 25, ""pages"": [21], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 22.5, ""y"": 25, ""pages"": [22], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 38.5, ""y"": 25, ""pages"": [23], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 54.5, ""y"": 25, ""pages"": [24], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 70.5, ""y"": 25, ""pages"": [25], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 86.5, ""y"": 25, ""pages"": [26], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 102.5, ""y"": 25, ""pages"": [27], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 118.5, ""y"": 25, ""pages"": [28], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 134.5, ""y"": 25, ""pages"": [29], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 150.5, ""y"": 25, ""pages"": [30], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 166.5, ""y"": 25, ""pages"": [31], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 182.5, ""y"": 25, ""pages"": [32], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 198.5, ""y"": 25, ""pages"": [33], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 214.5, ""y"": 25, ""pages"": [34], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 230.5, ""y"": 25, ""pages"": [35], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 246.5, ""y"": 25, ""pages"": [36], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 262.5, ""y"": 25, ""pages"": [37], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 278.5, ""y"": 25, ""pages"": [38], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 294.5, ""y"": 25, ""pages"": [39], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 310.5, ""y"": 25, ""pages"": [40], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 6.5, ""y"": 39.5, ""pages"": [41], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 22.5, ""y"": 39.5, ""pages"": [42], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 38.5, ""y"": 39.5, ""pages"": [43], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 54.5, ""y"": 39.5, ""pages"": [44], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 70.5, ""y"": 39.5, ""pages"": [45], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 86.5, ""y"": 39.5, ""pages"": [46], ""width"": 13, ""height"": 11.5, ""rotation"": 0}], ""sheetIndex"": 1}], ""rotation"": 0, ""warnings"": [], ""pageCount"": 46, ""unitWidth"": 13, ""sheetCount"": 1, ""sheetWidth"": 330, ""unitHeight"": 11.5, ""sheetHeight"": 482, ""utilization"": 0.6334745762711864}",C:\dev\printing114\apps\api\uploads\imposition\imposition_cmo6y81rz000f3ivbtnhny5mz.jdf,C:\dev\printing114\apps\api\uploads\imposition\imposition_cmo6y81rz000f3ivbtnhny5mz.pdf,done,,2026-04-20 08:44:25.727,
cmo7uz6mx000bx6hzj08lf6xj,cmo6te0hp001pxm9ixbtxykq6,cmo6te0hp001qxm9ijs7uzja5,cmo6ypj34000g3ivbb39ixuqi,46,1,589,0,0.6298,"{""nup"": 589, ""cols"": 19, ""echo"": {""bleed"": 3, ""gutter"": 3, ""margin"": {""top"": 7, ""left"": 2.5, ""right"": 2.5, ""bottom"": 7}, ""bindingType"": ""flat"", ""productWidth"": 7, ""productHeight"": 5.5}, ""rows"": 31, ""sheets"": [{""placements"": [{""x"": 7, ""y"": 9.25, ""pages"": [1], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 23, ""y"": 9.25, ""pages"": [2], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 39, ""y"": 9.25, ""pages"": [3], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 55, ""y"": 9.25, ""pages"": [4], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 71, ""y"": 9.25, ""pages"": [5], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 87, ""y"": 9.25, ""pages"": [6], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 103, ""y"": 9.25, ""pages"": [7], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 119, ""y"": 9.25, ""pages"": [8], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 135, ""y"": 9.25, ""pages"": [9], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 151, ""y"": 9.25, ""pages"": [10], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 167, ""y"": 9.25, ""pages"": [11], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 183, ""y"": 9.25, ""pages"": [12], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 199, ""y"": 9.25, ""pages"": [13], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 215, ""y"": 9.25, ""pages"": [14], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 231, ""y"": 9.25, ""pages"": [15], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 247, ""y"": 9.25, ""pages"": [16], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 263, ""y"": 9.25, ""pages"": [17], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 279, ""y"": 9.25, ""pages"": [18], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 295, ""y"": 9.25, ""pages"": [19], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 7, ""y"": 23.75, ""pages"": [20], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 23, ""y"": 23.75, ""pages"": [21], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 39, ""y"": 23.75, ""pages"": [22], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 55, ""y"": 23.75, ""pages"": [23], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 71, ""y"": 23.75, ""pages"": [24], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 87, ""y"": 23.75, ""pages"": [25], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 103, ""y"": 23.75, ""pages"": [26], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 119, ""y"": 23.75, ""pages"": [27], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 135, ""y"": 23.75, ""pages"": [28], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 151, ""y"": 23.75, ""pages"": [29], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 167, ""y"": 23.75, ""pages"": [30], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 183, ""y"": 23.75, ""pages"": [31], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 199, ""y"": 23.75, ""pages"": [32], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 215, ""y"": 23.75, ""pages"": [33], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 231, ""y"": 23.75, ""pages"": [34], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 247, ""y"": 23.75, ""pages"": [35], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 263, ""y"": 23.75, ""pages"": [36], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 279, ""y"": 23.75, ""pages"": [37], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 295, ""y"": 23.75, ""pages"": [38], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 7, ""y"": 38.25, ""pages"": [39], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 23, ""y"": 38.25, ""pages"": [40], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 39, ""y"": 38.25, ""pages"": [41], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 55, ""y"": 38.25, ""pages"": [42], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 71, ""y"": 38.25, ""pages"": [43], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 87, ""y"": 38.25, ""pages"": [44], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 103, ""y"": 38.25, ""pages"": [45], ""width"": 13, ""height"": 11.5, ""rotation"": 0}, {""x"": 119, ""y"": 38.25, ""pages"": [46], ""width"": 13, ""height"": 11.5, ""rotation"": 0}], ""sheetIndex"": 1}], ""rotation"": 0, ""warnings"": [], ""pageCount"": 46, ""unitWidth"": 13, ""sheetCount"": 1, ""sheetWidth"": 315, ""unitHeight"": 11.5, ""sheetHeight"": 465, ""utilization"": 0.6298226164079823}",c:\dev\printing114\apps\api\uploads\imposition\imposition_cmo7uz6mx000bx6hzj08lf6xj.jdf,c:\dev\printing114\apps\api\uploads\imposition\imposition_cmo7uz6mx000bx6hzj08lf6xj.pdf,done,,2026-04-21 00:01:19.449,
cmo8co1wz0003k8y2d7ei83qo,cmo87op1n004leql7oewdqel5,cmo87op1n004meql72pdxjuly,cmo8co1vf0001k8y21g3f863z,28,1,420,90,0.6503,"{""nup"": 420, ""cols"": 20, ""echo"": {""bleed"": 0, ""gutter"": 3, ""margin"": {""top"": 8.5, ""left"": 2.5, ""right"": 2.5, ""bottom"": 8.5}, ""bindingType"": ""compressed"", ""creaseWidth"": 0, ""productWidth"": 9, ""productHeight"": 12}, ""rows"": 21, ""sheets"": [{""placements"": [{""x"": 9, ""y"": 14.5, ""pages"": [1, 2], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 15, ""creaseXs"": [15], ""rotation"": 90}, {""x"": 24, ""y"": 14.5, ""pages"": [3, 4], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 30, ""creaseXs"": [30], ""rotation"": 90}, {""x"": 39, ""y"": 14.5, ""pages"": [5, 6], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 45, ""creaseXs"": [45], ""rotation"": 90}, {""x"": 54, ""y"": 14.5, ""pages"": [7, 8], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 60, ""creaseXs"": [60], ""rotation"": 90}, {""x"": 69, ""y"": 14.5, ""pages"": [9, 10], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 75, ""creaseXs"": [75], ""rotation"": 90}, {""x"": 84, ""y"": 14.5, ""pages"": [11, 12], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 90, ""creaseXs"": [90], ""rotation"": 90}, {""x"": 99, ""y"": 14.5, ""pages"": [13, 14], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 105, ""creaseXs"": [105], ""rotation"": 90}, {""x"": 114, ""y"": 14.5, ""pages"": [15, 16], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 120, ""creaseXs"": [120], ""rotation"": 90}, {""x"": 129, ""y"": 14.5, ""pages"": [17, 18], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 135, ""creaseXs"": [135], ""rotation"": 90}, {""x"": 144, ""y"": 14.5, ""pages"": [19, 20], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 150, ""creaseXs"": [150], ""rotation"": 90}, {""x"": 159, ""y"": 14.5, ""pages"": [21, 22], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 165, ""creaseXs"": [165], ""rotation"": 90}, {""x"": 174, ""y"": 14.5, ""pages"": [23, 24], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 180, ""creaseXs"": [180], ""rotation"": 90}, {""x"": 189, ""y"": 14.5, ""pages"": [25, 26], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 195, ""creaseXs"": [195], ""rotation"": 90}, {""x"": 204, ""y"": 14.5, ""pages"": [27, 28], ""width"": 12, ""height"": 18, ""isPair"": true, ""creaseX"": 210, ""creaseXs"": [210], ""rotation"": 90}], ""sheetIndex"": 1, ""creaseLines"": [15, 30, 45, 60, 75, 90, 105, 120, 135, 150, 165, 180, 195, 210]}], ""rotation"": 90, ""warnings"": [""압축앨범 페이지 수가 홀수입니다. 마지막에 빈 페이지를 자동 삽입했습니다 (총 28P).""], ""pageCount"": 28, ""unitWidth"": 12, ""sheetCount"": 1, ""sheetWidth"": 315, ""unitHeight"": 18, ""sheetHeight"": 467, ""utilization"": 0.6503225806451612}",c:\dev\printing114\apps\api\uploads\imposition\imposition_cmo8co1wz0003k8y2d7ei83qo.jdf,c:\dev\printing114\apps\api\uploads\imposition\imposition_cmo8co1wz0003k8y2d7ei83qo.pdf,done,,2026-04-21 08:16:33.203,
cmo8cspc70002sa3e2rkk8lcf,cmo87op1n004leql7oewdqel5,cmo87op1n004meql72pdxjuly,cmo8cspbb0000sa3e9r3w2n3z,27,27,1,0,0.4995,"{""nup"": 1, ""cols"": 1, ""echo"": {""bleed"": 0, ""gutter"": 3, ""margin"": {""top"": 8.5, ""left"": 2.5, ""right"": 2.5, ""bottom"": 8.5}, ""bindingType"": ""compressed"", ""creaseWidth"": 0, ""productWidth"": 228.6, ""productHeight"": 304.8}, ""rows"": 1, ""sheets"": [{""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [1], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 1}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [2], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 2}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [3], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 3}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [4], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 4}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [5], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 5}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [6], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 6}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [7], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 7}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [8], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 8}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [9], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 9}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [10], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 10}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [11], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 11}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [12], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 12}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [13], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 13}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [14], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 14}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [15], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 15}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [16], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 16}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [17], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 17}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [18], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 18}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [19], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 19}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [20], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 20}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [21], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 21}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [22], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 22}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [23], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 23}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [24], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 24}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [25], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 25}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [26], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 26}, {""placements"": [{""x"": 43.2, ""y"": 81.10000000000002, ""pages"": [27], ""width"": 228.6, ""height"": 304.8, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 27}], ""rotation"": 0, ""warnings"": [""압축앨범 2up(스프레드 페어)가 시트에 들어가지 않아 자동으로 1up(단면)으로 전환되었습니다. 인쇄 후 테이핑 작업이 필요합니다."", ""압축앨범 1Up — 단면 1페이지 출력 방식입니다. 제본 시 별도 테이핑이 필요합니다.""], ""pageCount"": 27, ""unitWidth"": 228.6, ""sheetCount"": 27, ""sheetWidth"": 315, ""unitHeight"": 304.8, ""sheetHeight"": 467, ""utilization"": 0.4994787096774193}",c:\dev\printing114\apps\api\uploads\imposition\imposition_cmo8cspc70002sa3e2rkk8lcf.jdf,c:\dev\printing114\apps\api\uploads\imposition\imposition_cmo8cspc70002sa3e2rkk8lcf.pdf,done,,2026-04-21 08:20:10.183,
cmo8ewa9a0006b63uj33gxsrv,cmo8cyv6f0024sa3enx96t2t7,cmo8cyv6f0025sa3ehnud647s,cmo8ewa770004b63uqqdmx0nj,20,20,1,0,0.8325,"{""nup"": 1, ""cols"": 1, ""echo"": {""bleed"": 0, ""gutter"": 3, ""margin"": {""top"": 8.5, ""left"": 2.5, ""right"": 2.5, ""bottom"": 8.5}, ""bindingType"": ""compressed"", ""creaseWidth"": 0, ""productWidth"": 304.8, ""productHeight"": 381}, ""rows"": 1, ""sheets"": [{""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [1], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 1}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [2], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 2}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [3], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 3}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [4], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 4}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [5], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 5}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [6], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 6}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [7], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 7}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [8], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 8}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [9], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 9}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [10], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 10}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [11], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 11}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [12], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 12}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [13], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 13}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [14], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 14}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [15], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 15}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [16], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 16}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [17], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 17}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [18], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 18}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [19], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 19}, {""placements"": [{""x"": 5.100000000000023, ""y"": 43, ""pages"": [20], ""width"": 304.8, ""height"": 381, ""rotation"": 0, ""needsTaping"": true}], ""sheetIndex"": 20}], ""rotation"": 0, ""warnings"": [""압축앨범 2up(스프레드 페어)가 시트에 들어가지 않아 자동으로 1up(단면)으로 전환되었습니다. 인쇄 후 테이핑 작업이 필요합니다."", ""압축앨범 1Up — 단면 1페이지 출력 방식입니다. 제본 시 별도 테이핑이 필요합니다.""], ""pageCount"": 20, ""unitWidth"": 304.8, ""sheetCount"": 20, ""sheetWidth"": 315, ""unitHeight"": 381, ""sheetHeight"": 467, ""utilization"": 0.8324645161290322}",c:\dev\printing114\apps\api\uploads\imposition\imposition_cmo8ewa9a0006b63uj33gxsrv.jdf,c:\dev\printing114\apps\api\uploads\imposition\imposition_cmo8ewa9a0006b63uj33gxsrv.pdf,done,,2026-04-21 09:18:56.494,
